Order_ID,Order_Date,Customer_ID,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,product_id,shipping_id,location_id,payment_id
"ORD-003399",2024-07-27 00:00:00.000,"CUST-03576",1,0.2,883.46,576.06,307.4,34.8,18.94,1,58,18,7
"ORD-003432",2024-07-19 00:00:00.000,"CUST-06368",1,0.2,13.4,8.51,4.89,36.49,20.11,28,9,5,3
"ORD-003451",2022-08-09 00:00:00.000,"CUST-02822",1,0.2,25.6,23.65,1.95,7.62,6.61,25,138,10,4
"ORD-003458",2022-10-22 00:00:00.000,"CUST-05314",1,0.2,64.9,45.78,19.12,29.46,10.67,39,337,1,5
"ORD-003466",2022-11-23 00:00:00.000,"CUST-07374",1,0.2,24.98,14.9,10.08,40.35,20.43,47,306,17,4
"ORD-003474",2022-03-28 00:00:00.000,"CUST-06495",1,0.2,35.58,25.58,10,28.11,8.53,68,145,7,1
"ORD-003505",2022-08-23 00:00:00.000,"CUST-04740",1,0.2,39.66,27.25,12.41,31.29,11.98,16,11,1,2
"ORD-003507",2022-10-08 00:00:00.000,"CUST-01636",1,0.2,148.84,132.41,16.43,11.04,9.58,69,219,13,5
"ORD-003522",2023-09-09 00:00:00.000,"CUST-04156",1,0.2,111.72,85.55,26.17,23.42,5.31,42,119,15,7
"ORD-003559",2024-01-12 00:00:00.000,"CUST-06038",1,0.2,48.06,33.14,14.92,31.04,22.88,19,9,7,5
"ORD-003611",2024-06-28 00:00:00.000,"CUST-02700",1,0.2,71.33,45.21,26.12,36.62,6.89,22,245,10,5
"ORD-003669",2021-09-30 00:00:00.000,"CUST-04343",1,0.2,77.56,68.45,9.11,11.75,15.61,22,222,6,1
"ORD-003765",2023-09-05 00:00:00.000,"CUST-04807",1,0.2,85.46,61.66,23.8,27.85,12.66,39,51,2,3
"ORD-003788",2021-04-22 00:00:00.000,"CUST-06935",1,0.2,40.7,31.28,9.42,23.14,12.63,5,124,1,5
"ORD-003888",2022-12-08 00:00:00.000,"CUST-03345",1,0.2,30.78,22.95,7.83,25.44,8.53,28,62,12,7
"ORD-004058",2023-02-20 00:00:00.000,"CUST-05262",1,0.2,77.14,54.78,22.36,28.99,22.98,43,18,5,2
"ORD-004063",2022-10-13 00:00:00.000,"CUST-07170",1,0.2,11.3,7,4.3,38.05,7.27,28,20,15,2
"ORD-004078",2024-01-03 00:00:00.000,"CUST-03617",1,0.2,736.03,499.02,237.01,32.2,24.09,40,173,7,2
"ORD-004081",2024-07-29 00:00:00.000,"CUST-06045",1,0.2,297.17,200.94,96.23,32.38,32.23,54,303,13,7
"ORD-004090",2021-09-03 00:00:00.000,"CUST-01948",1,0.2,117.34,69.09,48.25,41.12,28.39,67,84,16,6
"ORD-004133",2024-01-23 00:00:00.000,"CUST-04095",1,0.2,87.46,75.53,11.93,13.64,36.73,27,75,3,3
"ORD-004142",2024-03-21 00:00:00.000,"CUST-06523",1,0.2,36.12,25.28,10.84,30.01,2.87,31,111,4,6
"ORD-004153",2021-09-03 00:00:00.000,"CUST-02368",1,0.2,17.75,12.37,5.38,30.31,8.39,49,2,2,1
"ORD-004156",2023-04-24 00:00:00.000,"CUST-02394",1,0.2,201.7,145.93,55.77,27.65,3.49,33,70,18,6
"ORD-004181",2024-01-19 00:00:00.000,"CUST-02343",1,0.2,43.95,25.8,18.15,41.3,7.23,47,20,2,3
"ORD-004288",2024-03-07 00:00:00.000,"CUST-01118",1,0.2,155.2,143.92,11.28,7.27,37.77,69,84,3,2
"ORD-004296",2024-02-22 00:00:00.000,"CUST-04807",1,0.2,373.15,211.82,161.33,43.23,4.25,17,218,2,3
"ORD-004347",2022-09-20 00:00:00.000,"CUST-05102",1,0.2,26.42,20.74,5.68,21.5,14.41,2,124,2,5
"ORD-004356",2024-01-13 00:00:00.000,"CUST-01587",1,0.2,63.86,54.45,9.41,14.74,15.05,53,94,10,3
"ORD-004401",2023-12-08 00:00:00.000,"CUST-01448",1,0.2,8.95,7.87,1.08,12.07,65.89,34,86,1,1
"ORD-004529",2024-03-05 00:00:00.000,"CUST-05108",1,0.2,184.79,105.56,79.23,42.88,6.75,62,66,2,5
"ORD-004567",2023-06-01 00:00:00.000,"CUST-03496",1,0.2,18.06,12.1,5.96,33,39.25,58,27,6,7
"ORD-004590",2023-07-06 00:00:00.000,"CUST-04051",1,0.2,41.55,36.01,5.54,13.33,49.28,6,78,7,7
"ORD-004596",2024-04-27 00:00:00.000,"CUST-03472",1,0.2,49.86,30.06,19.8,39.71,12.29,23,11,5,2
"ORD-004598",2024-02-12 00:00:00.000,"CUST-04648",1,0.2,27.82,22.59,5.23,18.8,55.55,34,158,4,2
"ORD-004691",2021-05-14 00:00:00.000,"CUST-06112",1,0.2,69.4,52.23,17.17,24.74,15.62,42,185,1,4
"ORD-004698",2023-01-22 00:00:00.000,"CUST-05179",1,0.2,192.41,169.38,23.03,11.97,91.74,41,147,1,5
"ORD-004773",2022-12-08 00:00:00.000,"CUST-03281",1,0.2,20.38,14.52,5.86,28.75,34.9,15,47,3,5
"ORD-004810",2023-11-05 00:00:00.000,"CUST-02168",1,0.2,42.77,27.76,15.01,35.09,5.37,47,81,15,5
"ORD-004851",2023-12-22 00:00:00.000,"CUST-06323",1,0.2,71.67,60.44,11.23,15.67,9.95,35,51,2,3
"ORD-004885",2024-09-27 00:00:00.000,"CUST-05299",1,0.2,28.27,24.46,3.81,13.48,3.3,49,259,11,3
"ORD-004988",2023-03-25 00:00:00.000,"CUST-05709",1,0.2,197.74,158.35,39.39,19.92,87.97,45,158,13,5
"ORD-004996",2023-03-31 00:00:00.000,"CUST-05376",1,0.2,76.33,64.81,11.52,15.09,9.24,7,68,14,2
"ORD-005021",2024-05-21 00:00:00.000,"CUST-04117",1,0.2,54.65,49.9,4.75,8.69,2.55,23,110,7,3
"ORD-005024",2022-08-12 00:00:00.000,"CUST-03728",1,0.2,63.1,39.84,23.26,36.86,19.06,13,44,13,7
"ORD-005066",2024-10-27 00:00:00.000,"CUST-03588",1,0.2,37.66,27.14,10.52,27.93,10.15,53,283,6,7
"ORD-005146",2023-06-02 00:00:00.000,"CUST-05961",1,0.2,406.03,288.58,117.45,28.93,45.26,52,18,3,2
"ORD-005220",2023-04-05 00:00:00.000,"CUST-03591",1,0.2,258.17,236.45,21.72,8.41,6.24,54,110,7,1
"ORD-005237",2024-01-13 00:00:00.000,"CUST-04776",1,0.2,66.04,48.8,17.24,26.11,17.27,36,44,5,2
"ORD-005242",2023-12-13 00:00:00.000,"CUST-05205",1,0.2,107.41,80.53,26.88,25.03,58.67,60,190,3,4
"ORD-005248",2023-08-14 00:00:00.000,"CUST-04881",1,0.2,1439.94,1184.28,255.66,17.75,47.87,50,17,12,3
"ORD-005250",2022-10-29 00:00:00.000,"CUST-01038",1,0.2,30.55,19.31,11.24,36.79,16.87,28,31,2,2
"ORD-005307",2022-04-03 00:00:00.000,"CUST-07584",1,0.2,14.23,8.63,5.6,39.35,6.29,31,284,15,4
"ORD-005323",2022-07-20 00:00:00.000,"CUST-04346",1,0.2,13.96,8.03,5.93,42.48,93.84,56,116,3,7
"ORD-005390",2024-01-03 00:00:00.000,"CUST-05101",1,0.2,17.03,11.06,5.97,35.06,5.63,28,251,1,6
"ORD-005462",2022-11-28 00:00:00.000,"CUST-06987",1,0.2,53.07,38.01,15.06,28.38,28.17,15,161,18,6
"ORD-005472",2022-11-13 00:00:00.000,"CUST-05338",1,0.2,100.73,77.2,23.53,23.36,23.9,27,69,16,5
"ORD-005585",2023-05-02 00:00:00.000,"CUST-05585",1,0.2,83.3,49.32,33.98,40.79,90.73,60,83,18,3
"ORD-005598",2022-03-14 00:00:00.000,"CUST-01808",1,0.2,141.36,110.46,30.9,21.86,43.07,67,80,15,3
"ORD-005631",2022-10-01 00:00:00.000,"CUST-04720",1,0.2,159.29,136.97,22.32,14.01,26.23,61,64,3,6
"ORD-005654",2024-07-12 00:00:00.000,"CUST-07420",1,0.2,21.74,19.24,2.5,11.5,30.34,58,96,3,7
"ORD-005662",2022-08-12 00:00:00.000,"CUST-03540",1,0.2,48.34,36.63,11.71,24.22,30.96,27,353,6,1
"ORD-005665",2024-02-12 00:00:00.000,"CUST-01234",1,0.2,101.62,93.67,7.95,7.82,5.91,69,115,10,2
"ORD-005755",2022-12-13 00:00:00.000,"CUST-07063",1,0.2,41.56,36.51,5.05,12.15,47.61,13,8,8,1
"ORD-005842",2023-05-16 00:00:00.000,"CUST-01607",1,0.2,75.86,48.53,27.33,36.03,38.37,35,74,17,3
"ORD-005877",2023-11-16 00:00:00.000,"CUST-05515",1,0.2,61.04,52.69,8.35,13.68,6.86,36,10,12,2
"ORD-005896",2024-01-25 00:00:00.000,"CUST-06756",1,0.2,62.38,56.29,6.09,9.76,6.23,36,10,18,3
"ORD-005918",2023-06-11 00:00:00.000,"CUST-05518",1,0.2,34.62,29.52,5.1,14.73,9.48,26,323,14,1
"ORD-005943",2023-11-02 00:00:00.000,"CUST-05709",1,0.2,19.64,17.54,2.1,10.69,6.16,28,10,12,4
"ORD-005946",2023-10-01 00:00:00.000,"CUST-07984",1,0.2,72.96,52.18,20.78,28.48,25.87,18,306,2,1
"ORD-005948",2022-12-11 00:00:00.000,"CUST-02676",1,0.2,44.03,41.17,2.86,6.5,9.92,45,12,17,3
"ORD-005964",2021-03-20 00:00:00.000,"CUST-03907",1,0.2,64.34,46.16,18.18,28.26,9.94,37,20,1,3
"ORD-005965",2023-04-14 00:00:00.000,"CUST-05531",1,0.2,99.35,66.95,32.4,32.61,25.48,62,13,11,1
"ORD-006013",2023-03-21 00:00:00.000,"CUST-01867",1,0.2,276.82,212.84,63.98,23.11,3.83,17,111,7,7
"ORD-006055",2023-03-09 00:00:00.000,"CUST-02702",1,0.2,176.54,140.11,36.43,20.64,11.78,45,5,2,4
"ORD-006135",2023-08-13 00:00:00.000,"CUST-05808",1,0.2,49.26,30.55,18.71,37.98,64.07,26,73,14,5
"ORD-006223",2022-03-02 00:00:00.000,"CUST-03163",1,0.2,1117.18,658.55,458.63,41.05,10.76,38,225,15,3
"ORD-006243",2023-11-18 00:00:00.000,"CUST-02590",1,0.2,171.13,139.94,31.19,18.23,20.9,16,206,4,2
"ORD-006313",2022-11-11 00:00:00.000,"CUST-02791",1,0.2,13.38,11.15,2.23,16.67,9.35,23,261,12,7
"ORD-006333",2023-03-27 00:00:00.000,"CUST-03111",1,0.2,45.46,31.6,13.86,30.49,97.98,58,164,6,2
"ORD-006377",2022-05-24 00:00:00.000,"CUST-06985",1,0.2,28.07,17.87,10.2,36.34,71.92,2,36,2,7
"ORD-006415",2023-01-19 00:00:00.000,"CUST-04838",1,0.2,93.7,69.51,24.19,25.82,8.57,4,66,2,3
"ORD-006448",2023-01-19 00:00:00.000,"CUST-01949",1,0.2,133.06,82.58,50.48,37.94,37.07,67,228,5,7
"ORD-006531",2024-01-05 00:00:00.000,"CUST-04063",1,0.2,99.76,90.52,9.24,9.26,25.46,3,291,3,5
"ORD-006555",2024-08-13 00:00:00.000,"CUST-03815",1,0.2,116.33,107.84,8.49,7.3,12.86,42,126,3,6
"ORD-006613",2023-03-21 00:00:00.000,"CUST-03220",1,0.2,52.6,32.15,20.45,38.88,47.19,15,78,12,4
"ORD-006650",2022-12-24 00:00:00.000,"CUST-01971",1,0.2,51.67,46.38,5.29,10.24,38.82,29,216,10,3
"ORD-006666",2022-06-07 00:00:00.000,"CUST-05287",1,0.2,55.48,41.31,14.17,25.54,90.48,56,116,13,4
"ORD-006680",2024-03-20 00:00:00.000,"CUST-04349",1,0.2,200.73,120.6,80.13,39.92,17.35,51,31,17,4
"ORD-006725",2024-02-06 00:00:00.000,"CUST-07365",1,0.2,23.22,13.74,9.48,40.83,49.38,15,74,3,2
"ORD-006777",2024-01-18 00:00:00.000,"CUST-01813",1,0.2,48.78,29.66,19.12,39.2,4.42,68,28,2,3
"ORD-006795",2021-04-30 00:00:00.000,"CUST-03119",1,0.2,22.54,18.76,3.78,16.77,42.64,9,306,17,3
"ORD-006856",2023-02-25 00:00:00.000,"CUST-03783",1,0.2,530.77,385.55,145.22,27.36,61.04,40,43,15,7
"ORD-006876",2021-12-09 00:00:00.000,"CUST-01838",1,0.2,39.22,24.36,14.86,37.89,39,39,14,17,7
"ORD-006905",2022-10-22 00:00:00.000,"CUST-01905",1,0.2,86.7,58.68,28.02,32.32,92.4,7,180,6,1
"ORD-006908",2023-07-27 00:00:00.000,"CUST-02772",1,0.2,82.37,58.21,24.16,29.33,7.56,61,111,14,4
"ORD-006911",2022-05-27 00:00:00.000,"CUST-02245",1,0.2,15.81,11.35,4.46,28.21,9.82,34,7,13,5
"ORD-006931",2022-11-11 00:00:00.000,"CUST-03005",1,0.2,173.36,116.49,56.87,32.8,4.28,62,195,1,6
"ORD-007008",2022-09-22 00:00:00.000,"CUST-01603",1,0.2,601.82,464.07,137.75,22.89,7.05,12,193,18,4
"ORD-007011",2024-01-26 00:00:00.000,"CUST-07351",1,0.2,59.89,42.82,17.07,28.5,3.56,18,108,5,6
"ORD-007036",2023-06-22 00:00:00.000,"CUST-03105",1,0.2,36.17,26.67,9.5,26.26,19.4,58,31,9,6
"ORD-007068",2023-10-23 00:00:00.000,"CUST-01389",1,0.2,38.91,27.52,11.39,29.27,36.53,21,22,1,2
"ORD-007086",2023-12-16 00:00:00.000,"CUST-07657",1,0.2,412.41,296.67,115.74,28.06,8.63,41,20,13,4
"ORD-007173",2024-09-30 00:00:00.000,"CUST-05445",1,0.2,132.31,114.34,17.97,13.58,30.34,6,78,15,4
"ORD-007192",2022-10-29 00:00:00.000,"CUST-02085",1,0.2,127.91,102.09,25.82,20.19,35.23,5,228,6,3
"ORD-007247",2022-07-26 00:00:00.000,"CUST-03011",1,0.2,28.2,24.87,3.33,11.81,53.95,21,136,1,3
"ORD-007263",2023-05-11 00:00:00.000,"CUST-04795",1,0.2,36.13,25.55,10.58,29.28,12.3,51,185,5,7
"ORD-007268",2023-12-16 00:00:00.000,"CUST-07030",1,0.2,17.74,10.92,6.82,38.44,68.98,58,123,15,2
"ORD-007291",2023-04-29 00:00:00.000,"CUST-01033",1,0.2,58.43,45.84,12.59,21.55,8.72,11,52,18,5
"ORD-007318",2023-08-07 00:00:00.000,"CUST-05879",1,0.2,65.83,51.01,14.82,22.51,18,45,185,17,6
"ORD-007487",2022-07-12 00:00:00.000,"CUST-05724",1,0.2,56.29,48.16,8.13,14.44,24.25,58,64,3,5
"ORD-007489",2023-06-21 00:00:00.000,"CUST-04802",1,0.2,47.68,41.8,5.88,12.33,16.15,19,126,8,5
"ORD-007491",2022-09-14 00:00:00.000,"CUST-06429",1,0.2,82.57,61.21,21.36,25.87,2.82,65,181,11,4
"ORD-007502",2023-07-06 00:00:00.000,"CUST-05237",1,0.2,835.11,552.81,282.3,33.8,6.53,48,87,2,1
"ORD-007550",2023-09-27 00:00:00.000,"CUST-02890",1,0.2,31.22,26.6,4.62,14.8,3.26,2,151,9,2
"ORD-007555",2023-07-22 00:00:00.000,"CUST-05231",1,0.2,101.01,62.11,38.9,38.51,4.16,11,218,3,7
"ORD-007565",2024-03-04 00:00:00.000,"CUST-02348",1,0.2,108.18,64.82,43.36,40.08,8.26,21,38,7,4
"ORD-007605",2022-03-24 00:00:00.000,"CUST-04921",1,0.2,32.47,21.9,10.57,32.55,8.92,58,51,1,3
"ORD-007624",2024-01-15 00:00:00.000,"CUST-07665",1,0.2,150.27,116.86,33.41,22.23,8.06,63,58,10,5
"ORD-007629",2023-12-24 00:00:00.000,"CUST-06566",1,0.2,138.94,81.09,57.85,41.64,11.54,16,115,12,4
"ORD-007758",2023-04-14 00:00:00.000,"CUST-01584",1,0.2,24.9,14.95,9.95,39.96,85.03,28,34,9,1
"ORD-007781",2023-06-06 00:00:00.000,"CUST-07508",1,0.2,421.52,328.78,92.74,22,8.88,41,168,3,2
"ORD-007800",2023-11-24 00:00:00.000,"CUST-03283",1,0.2,145.1,96.39,48.71,33.57,14.46,6,237,1,4
"ORD-007822",2024-04-18 00:00:00.000,"CUST-04754",1,0.2,204.02,189.08,14.94,7.32,95.59,51,129,16,4
"ORD-007834",2023-06-21 00:00:00.000,"CUST-06029",1,0.2,133.07,93.43,39.64,29.79,40.08,46,8,18,2
"ORD-007851",2022-10-30 00:00:00.000,"CUST-03064",1,0.2,212.84,120.48,92.36,43.39,22.08,33,78,18,4
"ORD-007967",2024-04-07 00:00:00.000,"CUST-05546",1,0.2,636.53,546.11,90.42,14.21,16.02,32,185,2,2
"ORD-007971",2023-03-18 00:00:00.000,"CUST-03219",1,0.2,90.06,70.53,19.53,21.69,5.46,4,194,14,1
"ORD-008006",2021-09-16 00:00:00.000,"CUST-03994",1,0.2,81.96,54.67,27.29,33.3,5.4,19,239,1,7
"ORD-008104",2024-06-12 00:00:00.000,"CUST-07827",1,0.2,620.21,500,120.21,19.38,38.48,8,69,12,3
"ORD-008169",2022-12-19 00:00:00.000,"CUST-05025",1,0.2,30.06,24.58,5.48,18.23,56.5,19,125,4,6
"ORD-008184",2023-09-16 00:00:00.000,"CUST-01019",1,0.2,217.8,191.76,26.04,11.96,43.28,10,265,1,4
"ORD-008278",2024-06-29 00:00:00.000,"CUST-04202",1,0.2,21.61,12.58,9.03,41.79,37.06,53,9,5,1
"ORD-008350",2023-09-25 00:00:00.000,"CUST-05077",1,0.2,66.18,39.13,27.05,40.87,13.56,25,246,10,6
"ORD-008409",2022-12-05 00:00:00.000,"CUST-03990",1,0.2,44.54,37.04,7.5,16.84,4.62,42,140,6,6
"ORD-008434",2024-01-20 00:00:00.000,"CUST-05841",1,0.2,128.74,105.79,22.95,17.83,44.92,42,9,9,1
"ORD-008525",2023-06-06 00:00:00.000,"CUST-05044",1,0.2,101.04,87.21,13.83,13.69,8.53,35,308,4,1
"ORD-008528",2023-05-26 00:00:00.000,"CUST-03260",1,0.2,31.62,21.4,10.22,32.32,98.01,15,57,18,2
"ORD-008685",2023-09-13 00:00:00.000,"CUST-03296",1,0.2,588.85,341.64,247.21,41.98,8.77,50,66,2,2
"ORD-008707",2022-05-08 00:00:00.000,"CUST-02678",1,0.2,56.38,46.22,10.16,18.02,2.96,31,12,16,3
"ORD-008880",2022-02-27 00:00:00.000,"CUST-03800",1,0.2,20.22,13,7.22,35.71,19.99,7,31,6,1
"ORD-008906",2024-03-28 00:00:00.000,"CUST-03918",1,0.2,84.7,75.14,9.56,11.29,34.09,35,47,16,4
"ORD-008988",2023-06-16 00:00:00.000,"CUST-04854",1,0.2,86.74,71.98,14.76,17.02,58.84,21,57,7,6
"ORD-009117",2023-11-20 00:00:00.000,"CUST-07914",1,0.2,77.77,59.13,18.64,23.97,42.76,43,64,11,7
"ORD-009126",2022-05-22 00:00:00.000,"CUST-05554",1,0.2,69.13,39.51,29.62,42.85,47.12,60,212,15,4
"ORD-009162",2023-12-21 00:00:00.000,"CUST-03587",1,0.2,45.11,27.98,17.13,37.97,31.23,29,18,3,1
"ORD-009215",2023-01-18 00:00:00.000,"CUST-03316",1,0.2,93.43,66.84,26.59,28.46,3.1,51,292,15,7
"ORD-009223",2023-11-02 00:00:00.000,"CUST-02042",1,0.2,83.5,52.58,30.92,37.03,11.21,5,31,1,5
"ORD-009227",2023-09-23 00:00:00.000,"CUST-04776",1,0.2,110.97,98.98,11.99,10.8,7.72,5,85,11,3
"ORD-009250",2022-03-17 00:00:00.000,"CUST-06448",1,0.2,124.36,103.44,20.92,16.82,84.9,61,117,8,4
"ORD-009261",2021-11-22 00:00:00.000,"CUST-01210",1,0.2,155.75,111.85,43.9,28.19,19.64,62,119,1,1
"ORD-009304",2024-02-09 00:00:00.000,"CUST-05951",1,0.2,79.12,49.19,29.93,37.83,85.15,35,86,10,3
"ORD-009363",2021-05-04 00:00:00.000,"CUST-06376",1,0.2,28.04,20.56,7.48,26.68,5.27,61,146,3,7
"ORD-009371",2023-05-17 00:00:00.000,"CUST-07062",1,0.2,13.64,11.08,2.56,18.77,23.84,13,170,6,3
"ORD-009378",2023-12-15 00:00:00.000,"CUST-01967",1,0.2,60.4,34.49,25.91,42.9,4,45,38,7,5
"ORD-009433",2023-11-23 00:00:00.000,"CUST-02777",1,0.2,516.7,458.16,58.54,11.33,47.99,24,27,13,6
"ORD-009436",2021-07-05 00:00:00.000,"CUST-03591",1,0.2,13.14,12.2,0.94,7.15,10.41,15,319,7,4
"ORD-009494",2024-03-07 00:00:00.000,"CUST-03741",1,0.2,75.62,54.27,21.35,28.23,32.8,27,269,7,1
"ORD-009501",2023-01-30 00:00:00.000,"CUST-03228",1,0.2,958.96,879.43,79.53,8.29,62.85,32,42,7,6
"ORD-009529",2023-09-30 00:00:00.000,"CUST-03506",1,0.2,54.78,50.01,4.77,8.71,64.31,56,83,15,3
"ORD-009591",2024-02-04 00:00:00.000,"CUST-05711",1,0.2,49.26,29.33,19.93,40.46,3.6,31,20,2,6
"ORD-009719",2023-03-25 00:00:00.000,"CUST-06340",1,0.2,45.36,40.58,4.78,10.54,33.18,31,29,2,5
"ORD-009729",2021-12-10 00:00:00.000,"CUST-04375",1,0.2,47.33,31.4,15.93,33.66,41.25,63,206,4,3
"ORD-009739",2022-04-22 00:00:00.000,"CUST-05554",1,0.2,568.45,346.07,222.38,39.12,67.12,48,107,4,1
"ORD-009764",2023-08-10 00:00:00.000,"CUST-03500",1,0.2,74.95,60.86,14.09,18.8,88.77,44,102,11,3
"ORD-009772",2022-01-31 00:00:00.000,"CUST-04078",1,0.2,1553.7,1017.77,535.93,34.49,7.83,66,308,6,1
"ORD-009776",2023-08-02 00:00:00.000,"CUST-05559",1,0.2,348.24,207.77,140.47,40.34,5.74,52,218,10,3
"ORD-009841",2024-02-19 00:00:00.000,"CUST-07796",1,0.2,746.78,567.21,179.57,24.05,29.35,50,96,3,4
"ORD-009858",2023-02-14 00:00:00.000,"CUST-05493",1,0.2,46.94,41.18,5.76,12.27,23.94,21,64,9,7
"ORD-009864",2022-03-11 00:00:00.000,"CUST-06786",1,0.2,513.47,365.29,148.18,28.86,51.79,48,72,10,1
"ORD-009907",2024-04-18 00:00:00.000,"CUST-04048",1,0.2,217.1,160.99,56.11,25.85,92.5,70,127,2,7
"ORD-009950",2024-05-15 00:00:00.000,"CUST-01838",1,0.2,24.78,14.21,10.57,42.66,67.15,2,88,18,1
"ORD-009974",2022-10-08 00:00:00.000,"CUST-06398",1,0.2,109.94,74.21,35.73,32.5,4.79,4,39,18,2
"ORD-009983",2022-05-10 00:00:00.000,"CUST-05370",1,0.2,137.78,86.44,51.34,37.26,82.77,61,335,12,3
"ORD-000009",2022-11-05 00:00:00.000,"CUST-01004",2,0.3,49.35,44.6,4.75,9.63,36.18,9,9,5,2
"ORD-000111",2023-09-18 00:00:00.000,"CUST-06685",2,0.3,96.71,67.05,29.66,30.67,49.89,18,15,8,2
"ORD-000032",2024-02-04 00:00:00.000,"CUST-07880",2,0.3,76.75,63.37,13.38,17.43,5.6,29,30,6,4
"ORD-000077",2022-04-10 00:00:00.000,"CUST-04523",2,0.3,348.26,267.9,80.36,23.07,17.79,42,68,18,4
"ORD-000263",2024-02-13 00:00:00.000,"CUST-03187",2,0.3,94.56,65.1,29.46,31.15,15.05,29,68,6,7
"ORD-000318",2022-02-04 00:00:00.000,"CUST-06856",2,0.3,171.58,137.78,33.8,19.7,5.16,68,81,12,6
"ORD-000151",2021-10-05 00:00:00.000,"CUST-04111",2,0.3,14.69,15.32,-0.63,-4.29,25.89,34,106,4,1
"ORD-000239",2021-11-28 00:00:00.000,"CUST-02125",2,0.3,51.35,35.65,15.7,30.57,70.66,28,142,12,4
"ORD-000396",2022-04-24 00:00:00.000,"CUST-07572",2,0.3,39.4,36.09,3.31,8.4,66.75,37,180,12,7
"ORD-000429",2021-08-22 00:00:00.000,"CUST-02406",2,0.3,596.74,598.93,-2.19,-0.37,78.36,54,191,14,4
"ORD-000494",2023-10-11 00:00:00.000,"CUST-01682",2,0.3,171.53,111.46,60.07,35.02,45.29,54,202,6,3
"ORD-000500",2024-07-05 00:00:00.000,"CUST-04417",2,0.3,86,55.99,30.01,34.9,9.02,53,203,11,4
"ORD-000505",2022-09-03 00:00:00.000,"CUST-07545",2,0.3,460.17,415,45.17,9.82,18.9,51,205,1,2
"ORD-000516",2021-08-23 00:00:00.000,"CUST-06644",2,0.3,239.34,207.1,32.24,13.47,7.09,25,10,4,5
"ORD-000526",2024-03-22 00:00:00.000,"CUST-05531",2,0.3,119.66,115.51,4.15,3.47,53.03,60,207,18,4
"ORD-000528",2024-11-24 00:00:00.000,"CUST-06349",2,0.3,168.8,177.43,-8.63,-5.11,17.19,68,208,18,2
"ORD-000619",2024-03-11 00:00:00.000,"CUST-03503",2,0.3,172.76,132.3,40.46,23.42,29.16,19,78,12,5
"ORD-000628",2023-10-09 00:00:00.000,"CUST-02076",2,0.3,59.32,50.73,8.59,14.48,6.01,23,171,5,5
"ORD-000727",2024-03-16 00:00:00.000,"CUST-03882",2,0.3,183.36,134.44,48.92,26.68,7.62,18,44,12,7
"ORD-000751",2023-05-31 00:00:00.000,"CUST-03122",2,0.3,48.09,48.65,-0.56,-1.16,21.82,47,8,13,7
"ORD-000815",2022-01-15 00:00:00.000,"CUST-06527",2,0.3,257.28,272.54,-15.26,-5.93,6.25,42,108,2,2
"ORD-000910",2023-08-24 00:00:00.000,"CUST-01429",2,0.3,45.05,29.5,15.55,34.52,30.55,9,80,8,1
"ORD-000940",2022-10-29 00:00:00.000,"CUST-07195",2,0.3,1540.28,1370.04,170.24,11.05,7.82,66,215,16,4
"ORD-000962",2023-08-20 00:00:00.000,"CUST-03132",2,0.3,207.12,167.62,39.5,19.07,66.72,45,86,17,7
"ORD-000982",2024-02-14 00:00:00.000,"CUST-04495",2,0.3,99.65,85.04,14.61,14.66,21.19,25,132,4,5
"ORD-000994",2023-11-09 00:00:00.000,"CUST-07294",2,0.3,713.13,665.08,48.05,6.74,7.36,10,239,10,6
"ORD-001031",2021-11-01 00:00:00.000,"CUST-06447",2,0.3,235.2,160.89,74.31,31.59,10.9,11,66,5,5
"ORD-001067",2023-07-03 00:00:00.000,"CUST-01299",2,0.3,90.27,75.1,15.17,16.81,26.55,13,74,7,1
"ORD-001090",2023-10-15 00:00:00.000,"CUST-07802",2,0.3,67.68,58.16,9.52,14.07,10.53,56,5,2,7
"ORD-001212",2023-12-02 00:00:00.000,"CUST-07569",2,0.3,256.93,179.25,77.68,30.23,72.2,42,127,2,6
"ORD-001247",2023-12-06 00:00:00.000,"CUST-06879",2,0.3,110.54,91.69,18.85,17.05,37.65,15,104,14,1
"ORD-001280",2021-12-05 00:00:00.000,"CUST-06212",2,0.3,119.38,112.32,7.06,5.91,15.19,26,283,15,7
"ORD-001336",2023-09-08 00:00:00.000,"CUST-03040",2,0.3,154.94,118.31,36.63,23.64,48.41,42,69,11,1
"ORD-001382",2023-08-29 00:00:00.000,"CUST-04931",2,0.3,53.33,45.12,8.21,15.39,10.29,28,185,17,2
"ORD-001507",2022-11-08 00:00:00.000,"CUST-04793",2,0.3,65.56,62.19,3.37,5.14,13.59,19,31,13,3
"ORD-001516",2022-06-29 00:00:00.000,"CUST-06961",2,0.3,38.88,40.92,-2.04,-5.25,33.71,26,228,10,1
"ORD-001572",2023-07-23 00:00:00.000,"CUST-02018",2,0.3,27.4,28.92,-1.52,-5.55,61.26,49,113,10,2
"ORD-001573",2022-09-26 00:00:00.000,"CUST-02375",2,0.3,230.62,169.15,61.47,26.65,9.84,45,162,10,2
"ORD-001598",2022-12-29 00:00:00.000,"CUST-07586",2,0.3,312.52,233.25,79.27,25.36,3.23,11,162,1,5
"ORD-001621",2023-02-27 00:00:00.000,"CUST-06847",2,0.3,44.79,41.51,3.28,7.32,9.37,58,210,4,4
